Time - Plot 0;Amplitude - Plot 0
0;1,17487
1;1,17847
2;1,17178
3;1,16767
4;1,16246
5;1,16375
6;1,16441
7;1,16376
8;1,16489
9;1,16892
10;1,16865
11;1,17016
12;1,17773
13;1,18429
14;1,18836
15;1,19556
16;1,19995
17;1,20719
18;1,21808
19;1,22354
20;1,23221
21;1,24022
22;1,2509
23;1,25784
24;1,27326
25;1,28176
26;1,2896
27;1,29897
28;1,30661
29;1,31976
30;1,32635
31;1,34027
32;1,34998
33;1,36112
34;1,37079
35;1,37923
36;1,39064
37;1,4062
38;1,4126
39;1,42243
40;1,43076
41;1,43622
42;1,44923
43;1,45676
44;1,46574
45;1,48297
46;1,49361
47;1,5047
48;1,51059
49;1,5218
50;1,53175
51;1,53453
52;1,54716
53;1,54775
54;1,55432
55;1,55878
56;1,55955
57;1,56044
58;1,56273
59;1,56049
60;1,56352
61;1,55924
62;1,5583
63;1,56295
64;1,55526
65;1,55006
66;1,55393
67;1,55018
68;1,54363
69;1,54603
70;1,54413
71;1,53412
72;1,53364
73;1,52568
74;1,52407
75;1,5178
76;1,51299
77;1,5054
78;1,50542
79;1,5005
80;1,49647
81;1,49205
82;1,48476
83;1,48017
84;1,47824
85;1,47349
86;1,46394
87;1,46256
88;1,45583
89;1,45282
90;1,44722
91;1,44095
92;1,44098
93;1,43563
94;1,42889
95;1,42528
96;1,4314
97;1,42242
98;1,42388
99;1,42375
100;1,42166
101;1,42282
102;1,42996
103;1,42841
104;1,43441
105;1,44062
106;1,44486
107;1,44886
108;1,45918
109;1,46624
110;1,47361
111;1,48235
112;1,48778
113;1,49535
114;1,50143
115;1,5062
116;1,51951
117;1,53251
118;1,53514
119;1,54862
120;1,55391
121;1,56239
122;1,57015
123;1,57893
124;1,59054
125;1,59924
126;1,61083
127;1,61629
128;1,62813
129;1,63696
130;1,6403
131;1,65661
132;1,65578
133;1,66546
134;1,67975
135;1,6881
136;1,69735
137;1,70731
138;1,71838
139;1,72317
140;1,72508
141;1,73006
142;1,73485
143;1,74111
144;1,74475
145;1,74597
146;1,74977
147;1,75205
148;1,75468
149;1,75377
150;1,74902
151;1,74513
152;1,74286
153;1,74094
154;1,74009
155;1,7341
156;1,72977
157;1,72557
158;1,73118
159;1,72129
160;1,71998
161;1,71271
162;1,70739
163;1,7044
164;1,69864
165;1,68747
166;1,68338
167;1,6809
168;1,67911
169;1,66964
170;1,65875
171;1,65874
172;1,65439
173;1,64672
174;1,64349
175;1,63946
176;1,63289
177;1,62413
178;1,62025
179;1,61819
180;1,60605
181;1,60323
182;1,59595
183;1,59167
184;1,58641
185;1,58075
186;1,57786
187;1,57468
188;1,57767
189;1,57618
190;1,57822
191;1,57629
192;1,57648
193;1,58016
194;1,58259
195;1,585
196;1,5909
197;1,59837
198;1,60257
199;1,6076
200;1,6179
201;1,61976
202;1,63362
203;1,63526
204;1,63803
205;1,64807
206;1,65979
207;1,66617
208;1,66867
209;1,68133
210;1,68821
211;1,69517
212;1,70424
213;1,71201
214;1,71452
215;1,72522
216;1,73425
217;1,74246
218;1,74551
219;1,75891
220;1,76936
221;1,77687
222;1,78557
223;1,79067
224;1,80269
225;1,81231
226;1,81063
227;1,82435
228;1,82827
229;1,83547
230;1,84798
231;1,85179
232;1,85498
233;1,85829
234;1,8616
235;1,86695
236;1,86561
237;1,86216
238;1,86891
239;1,86093
240;1,85998
241;1,85773
242;1,85592
243;1,85074
244;1,84415
245;1,8455
246;1,83432
247;1,83176
248;1,83092
249;1,82306
250;1,81884
251;1,81851
252;1,80846
253;1,80366
254;1,80117
255;1,79386
256;1,79089
257;1,77949
258;1,78209
259;1,77109
260;1,76286
261;1,75552
262;1,75854
263;1,74844
264;1,73741
265;1,73332
266;1,72719
267;1,72238
268;1,71473
269;1,71164
270;1,70455
271;1,69415
272;1,6949
273;1,68362
274;1,67308
275;1,66854
276;1,66644
277;1,6618
278;1,65927
279;1,65873
280;1,65491
281;1,66034
282;1,66558
283;1,6613
284;1,66881
285;1,67411
286;1,67064
287;1,68275
288;1,68324
289;1,6917
290;1,69064
291;1,69748
292;1,70734
293;1,71618
294;1,72027
295;1,72461
296;1,72972
297;1,73562
298;1,75015
299;1,75311
300;1,75959
301;1,76565
302;1,77443
303;1,78042
304;1,79006
305;1,79576
306;1,80689
307;1,81401
308;1,81973
309;1,82857
310;1,83828
311;1,84784
312;1,85544
313;1,8612
314;1,86673
315;1,87324
316;1,88434
317;1,8902
318;1,89979
319;1,90725
320;1,91222
321;1,9138
322;1,91822
323;1,9251
324;1,9261
325;1,92522
326;1,92856
327;1,92801
328;1,92517
329;1,9238
330;1,92235
331;1,91386
332;1,91318
333;1,91134
334;1,90801
335;1,90113
336;1,89946
337;1,89107
338;1,88512
339;1,87956
340;1,87313
341;1,87258
342;1,86338
343;1,85802
344;1,85695
345;1,84809
346;1,83897
347;1,83415
348;1,83009
349;1,81951
350;1,81108
351;1,806
352;1,8037
353;1,79071
354;1,78887
355;1,78233
356;1,77842
357;1,76512
358;1,76208
359;1,75716
360;1,74765
361;1,7435
362;1,73432
363;1,72544
364;1,71954
365;1,71128
366;1,71384
367;1,71192
368;1,70568
369;1,70686
370;1,70484
371;1,7098
372;1,70825
373;1,71472
374;1,71626
375;1,71716
376;1,72099
377;1,72231
378;1,735
379;1,73806
380;1,73945
381;1,74346
382;1,75116
383;1,75735
384;1,7656
385;1,76851
386;1,77492
387;1,78414
388;1,78874
389;1,79235
390;1,79992
391;1,80801
392;1,81427
393;1,82753
394;1,83096
395;1,83537
396;1,83913
397;1,8551
398;1,85554
399;1,86819
400;1,87501
401;1,88315
402;1,89247
403;1,89628
404;1,90018
405;1,91837
406;1,92541
407;1,92979
408;1,93549
409;1,94319
410;1,94952
411;1,95266
412;1,95692
413;1,95741
414;1,96032
415;1,96127
416;1,96199
417;1,9644
418;1,95762
419;1,95805
420;1,9611
421;1,94992
422;1,95483
423;1,95236
424;1,94397
425;1,93767
426;1,92895
427;1,9297
428;1,92031
429;1,91607
430;1,91414
431;1,90034
432;1,89901
433;1,89473
434;1,89012
435;1,88074
436;1,87423
437;1,86936
438;1,86261
439;1,8513
440;1,84706
441;1,83411
442;1,83866
443;1,83099
444;1,82042
445;1,80632
446;1,80003
447;1,79891
448;1,79059
449;1,78411
450;1,78034
451;1,77148
452;1,76175
453;1,75842
454;1,75521
455;1,74801
456;1,74235
457;1,73677
458;1,74083
459;1,73554
460;1,72935
461;1,73418
462;1,73311
463;1,73487
464;1,73766
465;1,74384
466;1,74352
467;1,7486
468;1,75553
469;1,76191
470;1,7638
471;1,77148
472;1,77461
473;1,783
474;1,79154
475;1,79495
476;1,79979
477;1,80074
478;1,81248
479;1,8196
480;1,82942
481;1,83277
482;1,84678
483;1,84899
484;1,85212
485;1,86165
486;1,87125
487;1,87269
488;1,88322
489;1,88863
490;1,89626
491;1,90546
492;1,91347
493;1,92274
494;1,92588
495;1,93766
496;1,942
497;1,94941
498;1,95914
499;1,96278
500;1,97051
501;1,97193
502;1,97831
503;1,98435
504;1,98553
505;1,98634
506;1,98317
507;1,98506
508;1,98425
509;1,98257
510;1,97652
511;1,97746
512;1,9734
513;1,97232
514;1,96616
515;1,96072
516;1,94929
517;1,94368
518;1,94469
519;1,93231
520;1,93122
521;1,92432
522;1,91845
523;1,91518
524;1,90695
525;1,89803
526;1,88905
527;1,8846
528;1,8818
529;1,87325
530;1,86482
531;1,86138
532;1,85113
533;1,84774
534;1,83727
535;1,83186
536;1,82601
537;1,81661
538;1,8167
539;1,80672
540;1,79718
541;1,78832
542;1,78352
543;1,77576
544;1,76888
545;1,76739
546;1,76174
547;1,75947
548;1,75398
549;1,75638
550;1,7516
551;1,75023
552;1,74991
553;1,74955
554;1,75524
555;1,76094
556;1,76373
557;1,76986
558;1,77357
559;1,77878
560;1,787
561;1,7893
562;1,79258
563;1,80117
564;1,80698
565;1,8102
566;1,81342
567;1,8245
568;1,83312
569;1,83643
570;1,84575
571;1,85442
572;1,85625
573;1,86673
574;1,87376
575;1,88366
576;1,88898
577;1,89311
578;1,90419
579;1,90871
580;1,9173
581;1,92533
582;1,93272
583;1,94293
584;1,9457
585;1,95097
586;1,96064
587;1,97047
588;1,97441
589;1,98296
590;1,98774
591;1,99341
592;1,9959
593;2,00053
594;2,00387
595;2,00304
596;2,00354
597;2,0016
598;2,00391
599;1,99982
600;1,99676
601;1,99669
602;1,99137
603;1,98568
604;1,98048
605;1,97695
606;1,96878
607;1,96169
608;1,95879
609;1,95314
610;1,94587
611;1,94314
612;1,93409
613;1,92649
614;1,91713
615;1,91274
616;1,90518
617;1,89993
618;1,89207
619;1,89028
620;1,88223
621;1,87575
622;1,87056
623;1,86401
624;1,85352
625;1,8471
626;1,84254
627;1,83471
628;1,82846
629;1,82718
630;1,81442
631;1,81071
632;1,80563
633;1,79549
634;1,78886
635;1,78275
636;1,77399
637;1,7721
638;1,76979
639;1,76747
640;1,76818
641;1,7724
642;1,76853
643;1,77314
644;1,77326
645;1,77255
646;1,77762
647;1,78337
648;1,78497
649;1,78961
650;1,79717
651;1,80568
652;1,80763
653;1,80882
654;1,82347
655;1,828
656;1,83524
657;1,84088
658;1,84647
659;1,85806
660;1,8625
661;1,87072
662;1,87524
663;1,88053
664;1,88946
665;1,90053
666;1,90696
667;1,90942
668;1,91626
669;1,92707
670;1,93477
671;1,93784
672;1,94728
673;1,95175
674;1,96484
675;1,97297
676;1,97816
677;1,97873
678;1,99445
679;1,99856
680;2,00131
681;2,00844
682;2,01483
683;2,01719
684;2,01569
685;2,0193
686;2,02107
687;2,0179
688;2,01452
689;2,00865
690;2,01609
691;2,01204
692;2,00926
693;2,00152
694;1,99674
695;1,9912
