Iteration;Amplitude
1495;7,04E-05
1496;7,05E-05
1497;7,11E-05
1498;7,15E-05
1499;7,18E-05
1500;7,23E-05
1501;7,27E-05
1502;7,29E-05
1503;7,31E-05
1504;7,36E-05
1505;7,38E-05
1506;7,41E-05
1507;7,45E-05
1508;7,46E-05
1509;7,46E-05
1510;7,51E-05
1511;7,49E-05
1512;7,50E-05
1513;7,49E-05
1514;7,47E-05
1515;7,48E-05
1516;7,46E-05
1517;7,46E-05
1518;7,44E-05
1519;7,42E-05
1520;7,40E-05
1521;7,38E-05
1522;7,36E-05
1523;7,32E-05
1524;7,30E-05
1525;7,28E-05
1526;7,23E-05
1527;7,21E-05
1528;7,19E-05
1529;7,13E-05
1530;7,09E-05
1531;7,07E-05
1532;7,04E-05
1533;7,00E-05
1534;6,96E-05
1535;6,93E-05
1536;6,90E-05
1537;6,86E-05
1538;6,82E-05
1539;6,79E-05
1540;6,75E-05
1541;6,71E-05
1542;6,67E-05
1543;6,65E-05
1544;6,59E-05
1545;6,58E-05
1546;6,55E-05
1547;6,50E-05
1548;6,47E-05
1549;6,43E-05
1550;6,38E-05
1551;6,35E-05
1552;6,31E-05
1553;6,28E-05
1554;6,22E-05
1555;6,20E-05
1556;6,16E-05
1557;6,11E-05
1558;6,07E-05
1559;6,05E-05
1560;6,00E-05
1561;6,00E-05
1562;5,93E-05
1563;5,89E-05
1564;5,89E-05
1565;5,84E-05
1566;5,81E-05
1567;5,81E-05
1568;5,77E-05
1569;5,75E-05
1570;5,73E-05
1571;5,74E-05
1572;5,72E-05
1573;5,72E-05
1574;5,73E-05
1575;5,75E-05
1576;5,77E-05
1577;5,79E-05
1578;5,79E-05
1579;5,80E-05
1580;5,82E-05
1581;5,86E-05
1582;5,89E-05
1583;5,90E-05
1584;5,97E-05
1585;5,98E-05
1586;5,98E-05
1587;6,05E-05
1588;6,05E-05
1589;6,10E-05
1590;6,14E-05
1591;6,17E-05
1592;6,20E-05
1593;6,23E-05
1594;6,27E-05
1595;6,30E-05
1596;6,36E-05
1597;6,41E-05
1598;6,44E-05
1599;6,46E-05
1600;6,48E-05
1601;6,53E-05
1602;6,58E-05
1603;6,61E-05
1604;6,68E-05
1605;6,68E-05
1606;6,72E-05
1607;6,78E-05
1608;6,78E-05
1609;6,84E-05
1610;6,88E-05
1611;6,91E-05
1612;6,94E-05
1613;6,99E-05
1614;7,03E-05
1615;7,05E-05
1616;7,09E-05
1617;7,12E-05
1618;7,16E-05
1619;7,19E-05
1620;7,23E-05
1621;7,27E-05
1622;7,31E-05
1623;7,34E-05
1624;7,37E-05
1625;7,40E-05
1626;7,44E-05
1627;7,46E-05
1628;7,49E-05
1629;7,49E-05
1630;7,52E-05
1631;7,50E-05
1632;7,51E-05
1633;7,54E-05
1634;7,50E-05
1635;7,51E-05
1636;7,47E-05
1637;7,46E-05
1638;7,45E-05
1639;7,44E-05
1640;7,42E-05
1641;7,39E-05
1642;7,35E-05
1643;7,33E-05
1644;7,30E-05
1645;7,25E-05
1646;7,25E-05
1647;7,20E-05
1648;7,17E-05
1649;7,12E-05
1650;7,11E-05
1651;7,09E-05
1652;7,06E-05
1653;7,02E-05
1654;6,97E-05
1655;6,95E-05
1656;6,90E-05
1657;6,88E-05
1658;6,83E-05
1659;6,80E-05
1660;6,75E-05
1661;6,73E-05
1662;6,70E-05
1663;6,65E-05
1664;6,61E-05
1665;6,56E-05
1666;6,53E-05
1667;6,50E-05
1668;6,45E-05
1669;6,43E-05
1670;6,38E-05
1671;6,34E-05
1672;6,32E-05
1673;6,28E-05
1674;6,27E-05
1675;6,20E-05
1676;6,17E-05
1677;6,15E-05
1678;6,11E-05
1679;6,05E-05
1680;6,05E-05
1681;6,03E-05
1682;5,97E-05
1683;5,94E-05
1684;5,90E-05
1685;5,86E-05
1686;5,83E-05
1687;5,80E-05
1688;5,79E-05
1689;5,76E-05
1690;5,77E-05
1691;5,77E-05
1692;5,77E-05
1693;5,76E-05
1694;5,79E-05
1695;5,77E-05
1696;5,80E-05
1697;5,81E-05
1698;5,83E-05
1699;5,85E-05
1700;5,87E-05
1701;5,91E-05
1702;5,94E-05
1703;5,95E-05
1704;5,99E-05
1705;6,03E-05
1706;6,07E-05
1707;6,06E-05
1708;6,13E-05
1709;6,15E-05
1710;6,18E-05
1711;6,22E-05
1712;6,25E-05
1713;6,25E-05
1714;6,31E-05
1715;6,35E-05
1716;6,38E-05
1717;6,45E-05
1718;6,48E-05
1719;6,51E-05
1720;6,54E-05
1721;6,58E-05
1722;6,61E-05
1723;6,65E-05
1724;6,70E-05
1725;6,73E-05
1726;6,77E-05
1727;6,80E-05
1728;6,84E-05
1729;6,86E-05
1730;6,91E-05
1731;6,94E-05
1732;6,99E-05
1733;7,02E-05
1734;7,05E-05
1735;7,11E-05
1736;7,12E-05
1737;7,17E-05
1738;7,21E-05
1739;7,22E-05
1740;7,29E-05
1741;7,33E-05
1742;7,38E-05
1743;7,38E-05
1744;7,42E-05
1745;7,46E-05
1746;7,47E-05
1747;7,49E-05
1748;7,51E-05
1749;7,55E-05
1750;7,56E-05
1751;7,56E-05
1752;7,58E-05
1753;7,55E-05
1754;7,55E-05
1755;7,54E-05
1756;7,53E-05
1757;7,52E-05
1758;7,49E-05
1759;7,46E-05
1760;7,43E-05
1761;7,42E-05
1762;7,39E-05
1763;7,37E-05
1764;7,36E-05
1765;7,31E-05
1766;7,27E-05
1767;7,26E-05
1768;7,21E-05
1769;7,16E-05
1770;7,14E-05
1771;7,12E-05
1772;7,08E-05
1773;7,04E-05
1774;7,00E-05
1775;6,96E-05
1776;6,92E-05
1777;6,89E-05
1778;6,83E-05
1779;6,82E-05
1780;6,78E-05
1781;6,73E-05
1782;6,70E-05
1783;6,67E-05
1784;6,63E-05
1785;6,60E-05
1786;6,56E-05
1787;6,52E-05
1788;6,48E-05
1789;6,46E-05
1790;6,41E-05
1791;6,36E-05
1792;6,33E-05
1793;6,30E-05
1794;6,26E-05
1795;6,22E-05
1796;6,17E-05
1797;6,15E-05
1798;6,10E-05
1799;6,10E-05
1800;6,05E-05
1801;6,02E-05
1802;5,97E-05
1803;5,95E-05
1804;5,91E-05
1805;5,88E-05
1806;5,86E-05
1807;5,82E-05
1808;5,81E-05
1809;5,78E-05
1810;5,77E-05
1811;5,78E-05
1812;5,76E-05
1813;5,77E-05
1814;5,77E-05
1815;5,79E-05
1816;5,78E-05
1817;5,82E-05
1818;5,82E-05
1819;5,87E-05
1820;5,88E-05
1821;5,89E-05
1822;5,93E-05
1823;5,93E-05
1824;5,98E-05
1825;6,01E-05
1826;6,02E-05
1827;6,06E-05
1828;6,09E-05
1829;6,13E-05
1830;6,17E-05
1831;6,22E-05
1832;6,23E-05
1833;6,27E-05
1834;6,29E-05
1835;6,33E-05
1836;6,38E-05
1837;6,40E-05
1838;6,44E-05
1839;6,49E-05
1840;6,53E-05
1841;6,54E-05
1842;6,59E-05
1843;6,61E-05
1844;6,66E-05
1845;6,73E-05
1846;6,73E-05
1847;6,78E-05
1848;6,82E-05
1849;6,85E-05
1850;6,90E-05
1851;6,94E-05
1852;6,98E-05
1853;7,02E-05
1854;7,03E-05
1855;7,06E-05
1856;7,11E-05
1857;7,16E-05
1858;7,19E-05
1859;7,25E-05
1860;7,28E-05
1861;7,30E-05
1862;7,31E-05
1863;7,38E-05
1864;7,40E-05
1865;7,45E-05
1866;7,47E-05
1867;7,48E-05
1868;7,52E-05
1869;7,53E-05
1870;7,53E-05
1871;7,54E-05
1872;7,53E-05
1873;7,55E-05
1874;7,52E-05
1875;7,50E-05
1876;7,50E-05
1877;7,49E-05
1878;7,48E-05
1879;7,44E-05
1880;7,43E-05
1881;7,39E-05
1882;7,37E-05
1883;7,36E-05
1884;7,32E-05
1885;7,29E-05
1886;7,23E-05
1887;7,22E-05
1888;7,20E-05
1889;7,15E-05
1890;7,13E-05
1891;7,06E-05
1892;7,05E-05
1893;7,03E-05
1894;6,97E-05
1895;6,94E-05
1896;6,92E-05
1897;6,89E-05
1898;6,82E-05
1899;6,78E-05
1900;6,77E-05
1901;6,72E-05
1902;6,68E-05
1903;6,65E-05
1904;6,61E-05
1905;6,58E-05
1906;6,54E-05
1907;6,51E-05
1908;6,47E-05
1909;6,43E-05
1910;6,38E-05
1911;6,35E-05
1912;6,31E-05
1913;6,27E-05
1914;6,22E-05
1915;6,19E-05
1916;6,16E-05
1917;6,13E-05
1918;6,10E-05
1919;6,05E-05
1920;6,03E-05
1921;5,99E-05
1922;5,97E-05
1923;5,91E-05
1924;5,87E-05
1925;5,85E-05
1926;5,82E-05
1927;5,80E-05
1928;5,80E-05
1929;5,78E-05
1930;5,76E-05
1931;5,75E-05
1932;5,75E-05
1933;5,73E-05
1934;5,75E-05
1935;5,77E-05
1936;5,77E-05
1937;5,77E-05
1938;5,81E-05
1939;5,84E-05
1940;5,83E-05
1941;5,88E-05
1942;5,88E-05
1943;5,95E-05
1944;5,99E-05
1945;5,98E-05
1946;6,01E-05
1947;6,05E-05
1948;6,09E-05
1949;6,13E-05
1950;6,16E-05
1951;6,20E-05
1952;6,22E-05
1953;6,26E-05
1954;6,31E-05
1955;6,34E-05
1956;6,37E-05
1957;6,41E-05
1958;6,43E-05
1959;6,48E-05
1960;6,53E-05
1961;6,54E-05
1962;6,60E-05
1963;6,62E-05
1964;6,68E-05
1965;6,72E-05
1966;6,77E-05
1967;6,79E-05
1968;6,83E-05
1969;6,87E-05
1970;6,90E-05
1971;6,94E-05
1972;6,97E-05
1973;7,02E-05
1974;7,04E-05
1975;7,10E-05
1976;7,13E-05
1977;7,18E-05
1978;7,21E-05
1979;7,22E-05
1980;7,26E-05
1981;7,32E-05
1982;7,32E-05
1983;7,37E-05
1984;7,39E-05
1985;7,43E-05
1986;7,45E-05
1987;7,49E-05
1988;7,49E-05
1989;7,52E-05
1990;7,52E-05
1991;7,56E-05
1992;7,55E-05
1993;7,54E-05
1994;7,55E-05
1995;7,53E-05
1996;7,52E-05
1997;7,51E-05
1998;7,49E-05
1999;7,48E-05
2000;7,45E-05
2001;7,43E-05
2002;7,40E-05
2003;7,38E-05
2004;7,35E-05
2005;7,32E-05
2006;7,29E-05
2007;7,25E-05
2008;7,21E-05
2009;7,18E-05
2010;7,15E-05
2011;7,11E-05
2012;7,08E-05
2013;7,03E-05
2014;7,01E-05
2015;6,98E-05
2016;6,93E-05
2017;6,89E-05
2018;6,87E-05
2019;6,83E-05
2020;6,79E-05
2021;6,75E-05
2022;6,72E-05
2023;6,68E-05
2024;6,64E-05
2025;6,60E-05
2026;6,55E-05
2027;6,53E-05
2028;6,50E-05
2029;6,47E-05
2030;6,42E-05
2031;6,37E-05
2032;6,35E-05
2033;6,31E-05
2034;6,27E-05
2035;6,22E-05
2036;6,19E-05
2037;6,16E-05
2038;6,12E-05
2039;6,07E-05
2040;6,05E-05
2041;6,03E-05
2042;5,97E-05
2043;5,95E-05
2044;5,90E-05
2045;5,89E-05
2046;5,86E-05
2047;5,83E-05
2048;5,80E-05
2049;5,78E-05
2050;5,78E-05
2051;5,78E-05
2052;5,79E-05
2053;5,77E-05
2054;5,78E-05
2055;5,79E-05
2056;5,81E-05
2057;5,82E-05
2058;5,85E-05
2059;5,85E-05
2060;5,87E-05
2061;5,89E-05
2062;5,94E-05
2063;5,97E-05
2064;6,02E-05
2065;6,02E-05
2066;6,04E-05
2067;6,06E-05
2068;6,11E-05
2069;6,14E-05
2070;6,19E-05
2071;6,20E-05
2072;6,26E-05
2073;6,27E-05
2074;6,32E-05
2075;6,36E-05
2076;6,40E-05
2077;6,44E-05
2078;6,46E-05
2079;6,50E-05
2080;6,53E-05
2081;6,59E-05
2082;6,62E-05
2083;6,65E-05
2084;6,69E-05
2085;6,72E-05
2086;6,76E-05
2087;6,81E-05
2088;6,84E-05
2089;6,88E-05
2090;6,90E-05
2091;6,94E-05
2092;6,98E-05
2093;7,03E-05
2094;7,04E-05
2095;7,09E-05
2096;7,13E-05
2097;7,17E-05
2098;7,20E-05
2099;7,23E-05
2100;7,29E-05
2101;7,32E-05
2102;7,34E-05
2103;7,38E-05
2104;7,43E-05
2105;7,45E-05
2106;7,48E-05
2107;7,48E-05
2108;7,54E-05
2109;7,56E-05
2110;7,57E-05
2111;7,56E-05
2112;7,57E-05
2113;7,57E-05
2114;7,58E-05
2115;7,53E-05
2116;7,54E-05
2117;7,52E-05
2118;7,51E-05
2119;7,46E-05
2120;7,47E-05
2121;7,43E-05
2122;7,42E-05
2123;7,38E-05
2124;7,34E-05
2125;7,32E-05
2126;7,27E-05
2127;7,25E-05
2128;7,22E-05
2129;7,19E-05
2130;7,14E-05
2131;7,13E-05
2132;7,09E-05
2133;7,07E-05
2134;7,03E-05
2135;7,00E-05
2136;6,95E-05
2137;6,92E-05
2138;6,87E-05
2139;6,84E-05
2140;6,80E-05
2141;6,77E-05
2142;6,75E-05
2143;6,69E-05
2144;6,63E-05
2145;6,61E-05
2146;6,58E-05
2147;6,54E-05
2148;6,51E-05
2149;6,50E-05
2150;6,43E-05
2151;6,40E-05
2152;6,36E-05
2153;6,33E-05
2154;6,27E-05
2155;6,25E-05
2156;6,20E-05
2157;6,18E-05
2158;6,12E-05
2159;6,09E-05
2160;6,03E-05
2161;6,02E-05
2162;5,99E-05
2163;5,95E-05
2164;5,91E-05
2165;5,89E-05
2166;5,86E-05
2167;5,82E-05
2168;5,82E-05
2169;5,80E-05
2170;5,79E-05
2171;5,76E-05
2172;5,76E-05
2173;5,76E-05
2174;5,76E-05
2175;5,79E-05
2176;5,82E-05
2177;5,83E-05
2178;5,83E-05
2179;5,88E-05
2180;5,90E-05
2181;5,92E-05
2182;5,96E-05
2183;5,98E-05
2184;6,03E-05
2185;6,05E-05
2186;6,08E-05
2187;6,10E-05
2188;6,15E-05
2189;6,16E-05
2190;6,18E-05
2191;6,23E-05
2192;6,26E-05
2193;6,28E-05
2194;6,30E-05
2195;6,36E-05
2196;6,38E-05
2197;6,42E-05
2198;6,46E-05
2199;6,50E-05
2200;6,53E-05
2201;6,59E-05
2202;6,63E-05
2203;6,65E-05
2204;6,69E-05
2205;6,71E-05
2206;6,77E-05
2207;6,81E-05
2208;6,83E-05
2209;6,85E-05
2210;6,94E-05
2211;6,95E-05
2212;6,98E-05
2213;7,03E-05
2214;7,07E-05
2215;7,10E-05
2216;7,13E-05
2217;7,18E-05
2218;7,22E-05
2219;7,26E-05
2220;7,29E-05
2221;7,32E-05
2222;7,37E-05
2223;7,41E-05
2224;7,43E-05
2225;7,44E-05
2226;7,47E-05
2227;7,52E-05
2228;7,54E-05
2229;7,56E-05
2230;7,57E-05
2231;7,58E-05
2232;7,59E-05
2233;7,58E-05
2234;7,56E-05
2235;7,55E-05
2236;7,54E-05
2237;7,52E-05
2238;7,52E-05
2239;7,45E-05
2240;7,46E-05
2241;7,44E-05
2242;7,41E-05
2243;7,39E-05
2244;7,36E-05
2245;7,34E-05
2246;7,29E-05
2247;7,27E-05
2248;7,25E-05
2249;7,21E-05
2250;7,17E-05
2251;7,13E-05
2252;7,10E-05
2253;7,06E-05
2254;7,05E-05
2255;7,01E-05
2256;6,96E-05
2257;6,95E-05
2258;6,91E-05
2259;6,84E-05
2260;6,82E-05
2261;6,77E-05
2262;6,75E-05
2263;6,69E-05
2264;6,67E-05
2265;6,61E-05
2266;6,59E-05
2267;6,55E-05
2268;6,54E-05
2269;6,48E-05
2270;6,44E-05
2271;6,41E-05
2272;6,39E-05
2273;6,36E-05
2274;6,30E-05
2275;6,24E-05
2276;6,22E-05
2277;6,19E-05
2278;6,15E-05
2279;6,14E-05
2280;6,08E-05
2281;6,05E-05
2282;6,03E-05
2283;5,98E-05
2284;5,94E-05
2285;5,93E-05
2286;5,91E-05
2287;5,85E-05
2288;5,84E-05
2289;5,82E-05
2290;5,83E-05
2291;5,81E-05
2292;5,81E-05
2293;5,81E-05
2294;5,81E-05
2295;5,83E-05
2296;5,81E-05
2297;5,86E-05
2298;5,87E-05
2299;5,88E-05
2300;5,91E-05
2301;5,93E-05
2302;5,97E-05
2303;5,98E-05
2304;6,02E-05
2305;6,07E-05
2306;6,09E-05
2307;6,10E-05
2308;6,13E-05
2309;6,18E-05
2310;6,20E-05
2311;6,25E-05
2312;6,27E-05
2313;6,30E-05
2314;6,35E-05
2315;6,38E-05
2316;6,42E-05
2317;6,45E-05
2318;6,48E-05
2319;6,52E-05
2320;6,57E-05
2321;6,61E-05
2322;6,63E-05
2323;6,68E-05
2324;6,71E-05
2325;6,76E-05
2326;6,80E-05
2327;6,84E-05
2328;6,86E-05
2329;6,90E-05
2330;6,95E-05
2331;6,98E-05
2332;7,01E-05
2333;7,04E-05
2334;7,09E-05
2335;7,13E-05
2336;7,18E-05
2337;7,22E-05
2338;7,24E-05
2339;7,27E-05
2340;7,31E-05
2341;7,35E-05
2342;7,39E-05
2343;7,41E-05
2344;7,45E-05
2345;7,46E-05
2346;7,51E-05
2347;7,56E-05
2348;7,56E-05
2349;7,57E-05
2350;7,59E-05
2351;7,59E-05
2352;7,58E-05
2353;7,58E-05
2354;7,59E-05
2355;7,59E-05
2356;7,55E-05
2357;7,54E-05
2358;7,53E-05
2359;7,50E-05
2360;7,48E-05
2361;7,45E-05
2362;7,42E-05
2363;7,41E-05
2364;7,38E-05
2365;7,36E-05
2366;7,32E-05
2367;7,30E-05
2368;7,25E-05
2369;7,21E-05
2370;7,19E-05
2371;7,15E-05
2372;7,11E-05
2373;7,09E-05
2374;7,05E-05
2375;6,99E-05
2376;6,96E-05
2377;6,93E-05
2378;6,91E-05
2379;6,85E-05
2380;6,83E-05
2381;6,81E-05
2382;6,75E-05
2383;6,72E-05
2384;6,67E-05
2385;6,63E-05
2386;6,60E-05
2387;6,54E-05
2388;6,53E-05
2389;6,48E-05
2390;6,45E-05
2391;6,42E-05
2392;6,39E-05
2393;6,37E-05
2394;6,32E-05
2395;6,29E-05
2396;6,25E-05
2397;6,24E-05
2398;6,18E-05
2399;6,13E-05
2400;6,11E-05
2401;6,03E-05
2402;6,03E-05
2403;6,01E-05
2404;5,98E-05
2405;5,93E-05
2406;5,92E-05
2407;5,88E-05
2408;5,86E-05
2409;5,84E-05
2410;5,83E-05
2411;5,83E-05
2412;5,82E-05
2413;5,82E-05
2414;5,82E-05
2415;5,85E-05
2416;5,87E-05
2417;5,87E-05
2418;5,90E-05
2419;5,90E-05
2420;5,95E-05
2421;5,94E-05
2422;5,98E-05
2423;6,03E-05
2424;6,07E-05
2425;6,06E-05
2426;6,11E-05
2427;6,15E-05
2428;6,20E-05
2429;6,21E-05
2430;6,24E-05
2431;6,26E-05
2432;6,30E-05
2433;6,33E-05
2434;6,39E-05
2435;6,43E-05
2436;6,46E-05
2437;6,48E-05
2438;6,53E-05
2439;6,57E-05
2440;6,61E-05
2441;6,65E-05
2442;6,68E-05
2443;6,72E-05
2444;6,77E-05
2445;6,79E-05
2446;6,82E-05
2447;6,87E-05
2448;6,91E-05
2449;6,95E-05
2450;6,95E-05
2451;7,01E-05
2452;7,02E-05
2453;7,07E-05
2454;7,11E-05
2455;7,15E-05
2456;7,19E-05
2457;7,22E-05
2458;7,27E-05
2459;7,30E-05
2460;7,33E-05
2461;7,38E-05
2462;7,41E-05
2463;7,45E-05
2464;7,46E-05
2465;7,49E-05
2466;7,52E-05
2467;7,57E-05
2468;7,57E-05
2469;7,60E-05
2470;7,60E-05
2471;7,62E-05
2472;7,62E-05
2473;7,61E-05
2474;7,63E-05
2475;7,61E-05
2476;7,60E-05
2477;7,59E-05
2478;7,55E-05
2479;7,54E-05
2480;7,51E-05
2481;7,50E-05
2482;7,45E-05
2483;7,42E-05
2484;7,40E-05
2485;7,38E-05
2486;7,33E-05
2487;7,28E-05
2488;7,27E-05
2489;7,21E-05
2490;7,19E-05
2491;7,19E-05
2492;7,13E-05
2493;7,11E-05
2494;7,06E-05
2495;7,04E-05
2496;7,01E-05
2497;6,94E-05
2498;6,93E-05
2499;6,88E-05
2500;6,83E-05
2501;6,82E-05
2502;6,77E-05
2503;6,73E-05
2504;6,69E-05
2505;6,63E-05
2506;6,60E-05
2507;6,58E-05
2508;6,54E-05
2509;6,50E-05
2510;6,47E-05
2511;6,41E-05
2512;6,40E-05
2513;6,36E-05
2514;6,32E-05
2515;6,26E-05
2516;6,26E-05
2517;6,22E-05
2518;6,17E-05
2519;6,15E-05
2520;6,10E-05
2521;6,07E-05
2522;6,02E-05
2523;6,02E-05
2524;5,94E-05
2525;5,94E-05
2526;5,89E-05
2527;5,85E-05
2528;5,85E-05
2529;5,84E-05
2530;5,83E-05
2531;5,82E-05
2532;5,80E-05
2533;5,81E-05
2534;5,84E-05
2535;5,85E-05
2536;5,85E-05
2537;5,87E-05
2538;5,88E-05
2539;5,89E-05
2540;5,93E-05
2541;5,95E-05
2542;5,98E-05
2543;6,00E-05
2544;6,03E-05
2545;6,06E-05
2546;6,10E-05
2547;6,12E-05
2548;6,16E-05
2549;6,21E-05
2550;6,24E-05
2551;6,28E-05
2552;6,34E-05
2553;6,33E-05
2554;6,37E-05
2555;6,41E-05
2556;6,45E-05
2557;6,47E-05
2558;6,53E-05
2559;6,54E-05
2560;6,59E-05
2561;6,63E-05
2562;6,65E-05
2563;6,70E-05
2564;6,71E-05
2565;6,75E-05
2566;6,79E-05
2567;6,83E-05
2568;6,87E-05
2569;6,92E-05
2570;6,95E-05
2571;6,99E-05
2572;7,02E-05
2573;7,07E-05
2574;7,11E-05
2575;7,16E-05
2576;7,19E-05
2577;7,21E-05
2578;7,25E-05
2579;7,27E-05
2580;7,31E-05
2581;7,34E-05
2582;7,42E-05
2583;7,42E-05
2584;7,50E-05
2585;7,49E-05
2586;7,54E-05
2587;7,54E-05
2588;7,56E-05
2589;7,58E-05
2590;7,58E-05
2591;7,61E-05
2592;7,60E-05
2593;7,59E-05
2594;7,60E-05
2595;7,60E-05
2596;7,56E-05
2597;7,55E-05
2598;7,55E-05
2599;7,53E-05
2600;7,50E-05
2601;7,48E-05
2602;7,45E-05
2603;7,42E-05
2604;7,37E-05
2605;7,38E-05
2606;7,33E-05
2607;7,31E-05
2608;7,28E-05
2609;7,23E-05
2610;7,19E-05
2611;7,17E-05
2612;7,11E-05
2613;7,09E-05
2614;7,06E-05
2615;7,03E-05
2616;6,98E-05
2617;6,98E-05
2618;6,93E-05
2619;6,86E-05
2620;6,82E-05
2621;6,77E-05
2622;6,76E-05
2623;6,73E-05
2624;6,68E-05
2625;6,66E-05
2626;6,61E-05
2627;6,60E-05
2628;6,55E-05
2629;6,50E-05
2630;6,46E-05
2631;6,44E-05
2632;6,39E-05
2633;6,37E-05
2634;6,31E-05
2635;6,28E-05
2636;6,22E-05
2637;6,19E-05
2638;6,15E-05
2639;6,14E-05
2640;6,07E-05
2641;6,04E-05
2642;6,03E-05
2643;5,97E-05
2644;5,93E-05
2645;5,91E-05
2646;5,88E-05
2647;5,85E-05
2648;5,83E-05
2649;5,82E-05
2650;5,78E-05
2651;5,79E-05
2652;5,80E-05
2653;5,81E-05
2654;5,83E-05
2655;5,84E-05
2656;5,84E-05
2657;5,86E-05
2658;5,88E-05
2659;5,91E-05
2660;5,91E-05
2661;5,93E-05
2662;5,99E-05
2663;5,99E-05
2664;6,04E-05
2665;6,04E-05
2666;6,07E-05
2667;6,12E-05
2668;6,14E-05
2669;6,17E-05
2670;6,24E-05
2671;6,25E-05
2672;6,28E-05
2673;6,32E-05
2674;6,35E-05
2675;6,38E-05
2676;6,41E-05
2677;6,46E-05
2678;6,50E-05
2679;6,57E-05
2680;6,57E-05
2681;6,63E-05
2682;6,66E-05
2683;6,72E-05
2684;6,70E-05
2685;6,77E-05
2686;6,82E-05
2687;6,85E-05
2688;6,89E-05
2689;6,93E-05
2690;6,98E-05
2691;7,01E-05
2692;7,05E-05
2693;7,09E-05
2694;7,11E-05
2695;7,16E-05
2696;7,18E-05
2697;7,21E-05
2698;7,24E-05
2699;7,30E-05
2700;7,33E-05
2701;7,37E-05
2702;7,39E-05
2703;7,45E-05
2704;7,47E-05
2705;7,49E-05
2706;7,53E-05
2707;7,55E-05
2708;7,57E-05
2709;7,59E-05
2710;7,61E-05
2711;7,61E-05
2712;7,61E-05
2713;7,60E-05
2714;7,58E-05
2715;7,59E-05
2716;7,59E-05
2717;7,55E-05
2718;7,55E-05
2719;7,52E-05
2720;7,51E-05
2721;7,47E-05
2722;7,47E-05
2723;7,44E-05
2724;7,39E-05
2725;7,37E-05
2726;7,32E-05
2727;7,30E-05
2728;7,26E-05
2729;7,26E-05
2730;7,22E-05
2731;7,16E-05
2732;7,13E-05
2733;7,11E-05
2734;7,06E-05
2735;7,02E-05
2736;6,98E-05
2737;6,95E-05
2738;6,92E-05
2739;6,87E-05
2740;6,85E-05
2741;6,79E-05
2742;6,77E-05
2743;6,73E-05
2744;6,70E-05
2745;6,66E-05
2746;6,62E-05
2747;6,61E-05
2748;6,52E-05
2749;6,52E-05
2750;6,47E-05
2751;6,46E-05
2752;6,41E-05
2753;6,36E-05
2754;6,33E-05
2755;6,30E-05
2756;6,24E-05
2757;6,20E-05
2758;6,18E-05
2759;6,14E-05
2760;6,12E-05
2761;6,07E-05
2762;6,03E-05
2763;6,01E-05
2764;5,96E-05
2765;5,94E-05
2766;5,91E-05
2767;5,88E-05
2768;5,86E-05
2769;5,82E-05
2770;5,84E-05
2771;5,85E-05
2772;5,82E-05
2773;5,84E-05
2774;5,83E-05
2775;5,86E-05
2776;5,85E-05
2777;5,87E-05
2778;5,89E-05
2779;5,92E-05
2780;5,93E-05
2781;5,97E-05
2782;6,00E-05
2783;6,00E-05
2784;6,03E-05
2785;6,06E-05
2786;6,10E-05
2787;6,13E-05
2788;6,17E-05
2789;6,19E-05
2790;6,23E-05
2791;6,27E-05
2792;6,29E-05
2793;6,34E-05
2794;6,38E-05
2795;6,41E-05
2796;6,46E-05
2797;6,50E-05
2798;6,53E-05
2799;6,59E-05
2800;6,62E-05
2801;6,63E-05
2802;6,67E-05
2803;6,72E-05
2804;6,77E-05
2805;6,80E-05
2806;6,83E-05
2807;6,86E-05
2808;6,91E-05
2809;6,92E-05
2810;6,97E-05
2811;7,02E-05
2812;7,06E-05
2813;7,09E-05
2814;7,12E-05
2815;7,16E-05
2816;7,20E-05
2817;7,22E-05
2818;7,25E-05
2819;7,31E-05
2820;7,34E-05
2821;7,37E-05
2822;7,41E-05
2823;7,44E-05
2824;7,46E-05
2825;7,51E-05
2826;7,54E-05
2827;7,57E-05
2828;7,61E-05
2829;7,63E-05
2830;7,63E-05
2831;7,64E-05
2832;7,65E-05
2833;7,63E-05
2834;7,61E-05
2835;7,62E-05
2836;7,59E-05
2837;7,59E-05
2838;7,57E-05
2839;7,54E-05
2840;7,53E-05
2841;7,50E-05
2842;7,44E-05
2843;7,44E-05
2844;7,42E-05
2845;7,38E-05
2846;7,35E-05
2847;7,32E-05
2848;7,29E-05
2849;7,26E-05
2850;7,21E-05
2851;7,20E-05
2852;7,15E-05
2853;7,12E-05
2854;7,09E-05
2855;7,04E-05
2856;7,01E-05
2857;6,96E-05
2858;6,94E-05
2859;6,90E-05
2860;6,86E-05
2861;6,82E-05
2862;6,77E-05
2863;6,71E-05
2864;6,70E-05
2865;6,65E-05
2866;6,63E-05
2867;6,59E-05
2868;6,53E-05
2869;6,51E-05
2870;6,46E-05
2871;6,44E-05
2872;6,38E-05
2873;6,36E-05
2874;6,32E-05
2875;6,28E-05
2876;6,25E-05
2877;6,23E-05
2878;6,19E-05
2879;6,15E-05
2880;6,11E-05
2881;6,10E-05
2882;6,06E-05
2883;6,03E-05
2884;5,99E-05
2885;5,96E-05
2886;5,94E-05
2887;5,91E-05
2888;5,89E-05
2889;5,88E-05
2890;5,86E-05
2891;5,84E-05
2892;5,86E-05
