Iteration;Amplitude
424;2,43671
425;2,42795
426;2,41963
427;2,40385
428;2,3852
429;2,37658
430;2,35113
431;2,33769
432;2,31802
433;2,29438
434;2,27086
435;2,24781
436;2,22937
437;2,20506
438;2,18717
439;2,16279
440;2,14364
441;2,12271
442;2,09836
443;2,08482
444;2,06496
445;2,04426
446;2,02073
447;2,00355
448;1,97567
449;1,96426
450;1,94606
451;1,93027
452;1,91015
453;1,89137
454;1,87554
455;1,85755
456;1,83605
457;1,82485
458;1,80098
459;1,78838
460;1,77384
461;1,75497
462;1,73704
463;1,72844
464;1,7153
465;1,69727
466;1,6793
467;1,67139
468;1,65473
469;1,64111
470;1,62537
471;1,60771
472;1,59544
473;1,58063
474;1,56945
475;1,55397
476;1,54126
477;1,52676
478;1,51507
479;1,50031
480;1,49524
481;1,47419
482;1,4711
483;1,4605
484;1,47107
485;1,47775
486;1,48722
487;1,50132
488;1,51322
489;1,53566
490;1,55379
491;1,56896
492;1,59622
493;1,61989
494;1,64096
495;1,66201
496;1,68546
497;1,70147
498;1,73191
499;1,75178
500;1,77283
501;1,79401
502;1,80906
503;1,83493
504;1,85149
505;1,87803
506;1,8959
507;1,91605
508;1,93328
509;1,95398
510;1,97543
511;1,99701
512;2,02191
513;2,03386
514;2,053
515;2,06905
516;2,08838
517;2,10343
518;2,1266
519;2,14133
520;2,16013
521;2,172
522;2,1871
523;2,20203
524;2,22281
525;2,238
526;2,25365
527;2,26807
528;2,28681
529;2,30267
530;2,31219
531;2,32615
532;2,34735
533;2,36107
534;2,37117
535;2,38817
536;2,40346
537;2,41361
538;2,43114
539;2,4424
540;2,45468
541;2,4669
542;2,47841
543;2,47893
544;2,47757
545;2,4776
546;2,46539
547;2,45117
548;2,43493
549;2,41692
550;2,40037
551;2,3788
552;2,35319
553;2,33222
554;2,3121
555;2,29039
556;2,2705
557;2,24609
558;2,22868
559;2,20354
560;2,18068
561;2,16145
562;2,14178
563;2,121
564;2,10165
565;2,07993
566;2,06029
567;2,04012
568;2,0181
569;2,00042
570;1,98263
571;1,96543
572;1,94812
573;1,92958
574;1,91211
575;1,89067
576;1,87241
577;1,85885
578;1,84096
579;1,82579
580;1,81041
581;1,7872
582;1,77314
583;1,76558
584;1,75022
585;1,73049
586;1,71979
587;1,70196
588;1,682
589;1,66463
590;1,65317
591;1,64188
592;1,62581
593;1,61304
594;1,5985
595;1,58431
596;1,56736
597;1,56032
598;1,54602
599;1,53426
600;1,52037
601;1,50105
602;1,49265
603;1,49318
604;1,49121
605;1,49643
606;1,5092
607;1,51812
608;1,54021
609;1,55489
610;1,57488
611;1,59867
612;1,61833
613;1,64381
614;1,66389
615;1,68536
616;1,70914
617;1,73176
618;1,75607
619;1,77483
620;1,79572
621;1,81859
622;1,83734
623;1,85787
624;1,87806
625;1,90191
626;1,91963
627;1,93996
628;1,95761
629;1,98136
630;2,00325
631;2,01576
632;2,03376
633;2,0524
634;2,07125
635;2,08995
636;2,10595
637;2,12577
638;2,13854
639;2,15454
640;2,17489
641;2,19828
642;2,21479
643;2,22434
644;2,24542
645;2,25474
646;2,26931
647;2,29099
648;2,30343
649;2,31811
650;2,33341
651;2,34781
652;2,3605
653;2,37402
654;2,39226
655;2,40277
656;2,41423
657;2,42691
658;2,4339
659;2,45527
660;2,4685
661;2,47874
662;2,49023
663;2,49639
664;2,49696
665;2,49038
666;2,47752
667;2,46391
668;2,44975
669;2,43291
670;2,40723
671;2,38847
672;2,36766
673;2,34791
674;2,32289
675;2,30211
676;2,27751
677;2,25735
678;2,23753
679;2,2162
680;2,18953
681;2,16998
682;2,15508
683;2,13321
684;2,11293
685;2,09449
686;2,06933
687;2,05082
688;2,02722
689;2,01219
690;1,98665
691;1,97609
692;1,95343
693;1,94421
694;1,92006
695;1,89939
696;1,88422
697;1,86751
698;1,84714
699;1,8326
700;1,82038
701;1,8033
702;1,79233
703;1,77669
704;1,75062
705;1,74329
706;1,72652
707;1,71025
708;1,69999
709;1,68626
710;1,67017
711;1,6546
712;1,63969
713;1,62594
714;1,61169
715;1,5977
716;1,58516
717;1,57471
718;1,56423
719;1,54743
720;1,5309
721;1,5221
722;1,51433
723;1,50632
724;1,50813
725;1,51529
726;1,52091
727;1,53775
728;1,5566
729;1,57599
730;1,59486
731;1,60922
732;1,63247
733;1,65527
734;1,67994
735;1,70351
736;1,71982
737;1,74441
738;1,7672
739;1,78948
740;1,81529
741;1,83377
742;1,85232
743;1,87805
744;1,89801
745;1,92164
746;1,93602
747;1,95848
748;1,97443
749;1,99557
750;2,02116
751;2,03535
752;2,05164
753;2,07576
754;2,09421
755;2,10797
756;2,12453
757;2,15096
758;2,16581
759;2,1809
760;2,19825
761;2,21588
762;2,23048
763;2,24587
764;2,26606
765;2,2754
766;2,28972
767;2,30621
768;2,32472
769;2,34695
770;2,35331
771;2,36995
772;2,38221
773;2,39875
774;2,41734
775;2,42535
776;2,43885
777;2,45459
778;2,47193
779;2,48063
780;2,49042
781;2,50566
782;2,51414
783;2,52103
784;2,51855
785;2,51038
786;2,51176
787;2,49308
788;2,4727
789;2,46077
790;2,43631
791;2,41507
792;2,39349
793;2,36941
794;2,34693
795;2,32573
796;2,3078
797;2,28036
798;2,25978
799;2,24117
800;2,21309
801;2,1915
802;2,17767
803;2,1537
804;2,13483
805;2,11429
806;2,0926
807;2,07341
808;2,0563
809;2,03026
810;2,00917
811;2,00156
812;1,97726
813;1,95798
814;1,94339
815;1,92159
816;1,9128
817;1,88842
818;1,87733
819;1,85524
820;1,84107
821;1,82608
822;1,80761
823;1,79729
824;1,77859
825;1,75484
826;1,74872
827;1,72859
828;1,71594
829;1,7022
830;1,68747
831;1,67174
832;1,66014
833;1,64413
834;1,62946
835;1,6158
836;1,59801
837;1,59095
838;1,57517
839;1,56109
840;1,55153
841;1,53848
842;1,52766
843;1,52682
844;1,52369
845;1,53733
846;1,54591
847;1,55695
848;1,57623
849;1,59399
850;1,60747
851;1,63414
852;1,65475
853;1,67523
854;1,69466
855;1,71313
856;1,74014
857;1,76048
858;1,7835
859;1,80392
860;1,82785
861;1,84905
862;1,87083
863;1,89059
864;1,91487
865;1,93277
866;1,95212
867;1,97757
868;1,99334
869;2,00935
870;2,02921
871;2,05292
872;2,07018
873;2,08668
874;2,10428
875;2,12198
876;2,13877
877;2,15737
878;2,16827
879;2,1903
880;2,20364
881;2,21797
882;2,23866
883;2,25703
884;2,27253
885;2,28162
886;2,30116
887;2,31434
888;2,33651
889;2,34255
890;2,36133
891;2,37485
892;2,38885
893;2,4057
894;2,41675
895;2,43385
896;2,44596
897;2,45646
898;2,46674
899;2,48274
900;2,49836
901;2,51606
902;2,52562
903;2,52964
904;2,52703
905;2,52288
906;2,5077
907;2,49617
908;2,48046
909;2,46154
910;2,44186
911;2,42274
912;2,40071
913;2,37659
914;2,35482
915;2,32952
916;2,30818
917;2,28319
918;2,26822
919;2,24828
920;2,22472
921;2,20285
922;2,18307
923;2,16747
924;2,13727
925;2,12289
926;2,09658
927;2,08242
928;2,0667
929;2,04175
930;2,02627
931;2,00644
932;1,98789
933;1,96562
934;1,95375
935;1,93325
936;1,91302
937;1,89895
938;1,88301
939;1,86537
940;1,84775
941;1,83251
942;1,81259
943;1,80176
944;1,78891
945;1,76969
946;1,75505
947;1,74164
948;1,72073
949;1,70937
950;1,69763
951;1,67988
952;1,66567
953;1,64906
954;1,64031
955;1,6233
956;1,60675
957;1,59472
958;1,58349
959;1,56767
960;1,55789
961;1,5451
962;1,53839
963;1,5269
964;1,53281
965;1,53916
966;1,54809
967;1,57013
968;1,58072
969;1,59742
970;1,61756
971;1,63601
972;1,65809
973;1,68519
974;1,70174
975;1,72335
976;1,74239
977;1,7713
978;1,79288
979;1,81007
980;1,83097
981;1,8531
982;1,87702
983;1,89564
984;1,92068
985;1,93733
986;1,95379
987;1,97916
988;2,0029
989;2,0209
990;2,03433
991;2,05464
992;2,07561
993;2,09311
994;2,11102
995;2,13386
996;2,15051
997;2,16805
998;2,18123
999;2,19246
1000;2,21386
1001;2,23225
1002;2,23973
1003;2,26089
1004;2,28122
1005;2,29706
1006;2,30867
1007;2,32406
1008;2,35084
1009;2,35724
1010;2,37691
1011;2,38557
1012;2,40238
1013;2,41216
1014;2,42581
1015;2,43827
1016;2,45014
1017;2,46044
1018;2,47865
1019;2,49788
1020;2,51299
1021;2,51943
1022;2,53099
1023;2,52946
1024;2,53302
1025;2,52116
1026;2,51444
1027;2,49672
1028;2,48339
1029;2,46315
1030;2,44319
1031;2,42464
1032;2,40512
1033;2,38541
1034;2,36154
1035;2,33898
1036;2,32022
1037;2,29237
1038;2,27408
1039;2,25347
1040;2,23516
1041;2,21339
1042;2,19242
1043;2,16608
1044;2,15123
1045;2,12917
1046;2,1074
1047;2,08548
1048;2,06804
1049;2,04862
1050;2,02737
1051;2,00941
1052;1,99675
1053;1,97254
1054;1,95898
1055;1,93832
1056;1,92094
1057;1,90701
1058;1,89309
1059;1,87122
1060;1,85399
1061;1,83566
1062;1,82097
1063;1,81141
1064;1,79179
1065;1,77695
1066;1,75898
1067;1,74339
1068;1,73044
1069;1,70771
1070;1,6988
1071;1,68774
1072;1,67065
1073;1,65616
1074;1,64382
1075;1,62072
1076;1,60977
1077;1,59819
1078;1,58724
1079;1,57122
1080;1,56176
1081;1,54737
1082;1,53891
1083;1,5341
1084;1,5375
1085;1,53744
1086;1,55267
1087;1,56553
1088;1,58295
1089;1,60078
1090;1,62323
1091;1,64314
1092;1,66591
1093;1,68528
1094;1,70641
1095;1,73067
1096;1,75315
1097;1,7761
1098;1,7987
1099;1,81911
1100;1,83456
1101;1,85856
1102;1,88093
1103;1,90807
1104;1,92701
1105;1,94083
1106;1,96535
1107;1,98402
1108;2,0015
1109;2,02117
1110;2,03952
1111;2,06309
1112;2,08294
1113;2,10278
1114;2,12181
1115;2,13796
1116;2,15614
1117;2,16574
1118;2,18771
1119;2,20522
1120;2,22368
1121;2,23748
1122;2,25722
1123;2,26571
1124;2,28489
1125;2,29866
1126;2,31487
1127;2,33014
1128;2,34483
1129;2,36052
1130;2,37792
1131;2,39316
1132;2,40279
1133;2,42197
1134;2,43503
1135;2,44962
1136;2,46508
1137;2,48012
1138;2,49059
1139;2,50404
1140;2,51756
1141;2,52897
1142;2,5398
1143;2,54716
1144;2,54789
1145;2,53951
1146;2,52597
1147;2,51441
1148;2,49411
1149;2,48054
1150;2,46
1151;2,43905
1152;2,41386
1153;2,39646
1154;2,36805
1155;2,34414
1156;2,32837
1157;2,30353
1158;2,28387
1159;2,26317
1160;2,24342
1161;2,22056
1162;2,20198
1163;2,17984
1164;2,16029
1165;2,14653
1166;2,12697
1167;2,10484
1168;2,08697
1169;2,0662
1170;2,04775
1171;2,02769
1172;2,01155
1173;1,99315
1174;1,97197
1175;1,95251
1176;1,93834
1177;1,92101
1178;1,90099
1179;1,88112
1180;1,86628
1181;1,85209
1182;1,83667
1183;1,82063
1184;1,80024
1185;1,78543
1186;1,77036
1187;1,75386
1188;1,74248
1189;1,73011
1190;1,7098
1191;1,69914
1192;1,68564
1193;1,67485
1194;1,66054
1195;1,64489
1196;1,63176
1197;1,61519
1198;1,60599
1199;1,59207
1200;1,57795
1201;1,56369
1202;1,55582
1203;1,55222
1204;1,55755
1205;1,56181
1206;1,57545
1207;1,58343
1208;1,60085
1209;1,6138
1210;1,64068
1211;1,66396
1212;1,68013
1213;1,69686
1214;1,7227
1215;1,74549
1216;1,76743
1217;1,78735
1218;1,81457
1219;1,83472
1220;1,85465
1221;1,87802
1222;1,90101
1223;1,92378
1224;1,94376
1225;1,96152
1226;1,97951
1227;2,00462
1228;2,02412
1229;2,04322
1230;2,06193
1231;2,07621
1232;2,09756
1233;2,12163
1234;2,13764
1235;2,15064
1236;2,16804
1237;2,18771
1238;2,20679
1239;2,22445
1240;2,24206
1241;2,25893
1242;2,27329
1243;2,28758
1244;2,30796
1245;2,31933
1246;2,33834
1247;2,35211
1248;2,36587
1249;2,38596
1250;2,39292
1251;2,41351
1252;2,42329
1253;2,43767
1254;2,45742
1255;2,46858
1256;2,4819
1257;2,49572
1258;2,51266
1259;2,52388
1260;2,53719
1261;2,55657
1262;2,56366
1263;2,57008
1264;2,56647
1265;2,5549
1266;2,54552
1267;2,53352
1268;2,51552
1269;2,49541
1270;2,47878
1271;2,45904
1272;2,43624
1273;2,41344
1274;2,39207
1275;2,37153
1276;2,35162
1277;2,32705
1278;2,30769
1279;2,28423
1280;2,26119
1281;2,23801
1282;2,22332
1283;2,19961
1284;2,18416
1285;2,15958
1286;2,13604
1287;2,1197
1288;2,1011
1289;2,08196
1290;2,06966
1291;2,03896
1292;2,02553
1293;2,00674
1294;1,9901
1295;1,97384
1296;1,95694
1297;1,94135
1298;1,92052
1299;1,90487
1300;1,88284
1301;1,86461
1302;1,85248
1303;1,83823
1304;1,81652
1305;1,80916
1306;1,79347
1307;1,7818
1308;1,76386
1309;1,74649
1310;1,73432
1311;1,71974
1312;1,70402
1313;1,69073
1314;1,67672
1315;1,66589
1316;1,64789
1317;1,63556
1318;1,62439
1319;1,60592
1320;1,59438
1321;1,58376
1322;1,5676
1323;1,56645
1324;1,56658
1325;1,57419
1326;1,58579
1327;1,59945
1328;1,61569
1329;1,63852
1330;1,6576
1331;1,67526
1332;1,69564
1333;1,71424
1334;1,74666
1335;1,76214
1336;1,78762
1337;1,80523
1338;1,83045
1339;1,85397
1340;1,87199
1341;1,89379
1342;1,91397
1343;1,9339
1344;1,95854
1345;1,98003
1346;1,99803
1347;2,01929
1348;2,03505
1349;2,05772
1350;2,07494
1351;2,09447
1352;2,11756
1353;2,13266
1354;2,15341
1355;2,1656
1356;2,18454
1357;2,20554
1358;2,2201
1359;2,23481
1360;2,25389
1361;2,27008
1362;2,282
1363;2,30449
1364;2,31332
1365;2,33172
1366;2,34799
1367;2,35941
1368;2,38435
1369;2,39379
1370;2,40491
1371;2,42414
1372;2,43063
1373;2,44654
1374;2,46607
1375;2,47911
1376;2,4864
1377;2,50798
1378;2,52187
1379;2,53035
1380;2,54139
1381;2,56033
1382;2,56947
1383;2,57254
1384;2,57301
1385;2,56656
1386;2,55493
1387;2,54194
1388;2,52025
1389;2,50116
1390;2,48485
1391;2,46362
1392;2,44252
1393;2,42312
1394;2,39753
1395;2,37905
1396;2,35482
1397;2,33029
1398;2,3074
1399;2,28875
1400;2,2659
1401;2,24827
1402;2,22263
1403;2,19997
1404;2,17987
1405;2,16241
1406;2,14389
1407;2,12442
1408;2,09804
1409;2,07839
1410;2,05971
1411;2,04374
1412;2,02299
1413;2,00727
1414;1,98854
1415;1,97
1416;1,94897
1417;1,93269
1418;1,91945
1419;1,90324
1420;1,88551
1421;1,87123
1422;1,85396
1423;1,83939
1424;1,82158
1425;1,80946
1426;1,79276
1427;1,77947
1428;1,76501
1429;1,7469
1430;1,73141
1431;1,71709
1432;1,7029
1433;1,69052
1434;1,67828
1435;1,6625
1436;1,64919
1437;1,63652
1438;1,61839
1439;1,60863
1440;1,59493
1441;1,57749
1442;1,57154
1443;1,56691
1444;1,57152
1445;1,57596
1446;1,58696
1447;1,59777
1448;1,61175
1449;1,63476
1450;1,65121
1451;1,67148
1452;1,6944
1453;1,71252
1454;1,74184
1455;1,76425
1456;1,78304
1457;1,80849
1458;1,83248
1459;1,85147
1460;1,87257
1461;1,89867
1462;1,91258
1463;1,93445
1464;1,95941
1465;1,977
1466;2,00423
1467;2,02252
1468;2,04375
1469;2,06131
1470;2,07791
1471;2,08882
1472;2,11368
1473;2,12915
1474;2,14721
1475;2,16296
1476;2,18262
1477;2,20539
1478;2,22454
1479;2,23914
1480;2,25487
1481;2,27146
1482;2,28942
1483;2,29962
1484;2,31483
1485;2,33081
1486;2,34703
1487;2,36051
1488;2,38167
1489;2,40072
1490;2,41066
1491;2,42164
1492;2,43492
1493;2,4497
1494;2,46303
1495;2,4804
1496;2,49415
1497;2,50571
1498;2,5205
1499;2,53282
1500;2,54992
1501;2,56388
1502;2,5679
1503;2,57563
1504;2,56999
1505;2,57035
1506;2,55664
1507;2,53773
1508;2,52497
1509;2,50807
1510;2,49058
1511;2,47205
1512;2,44744
1513;2,4298
1514;2,40282
1515;2,38094
1516;2,35964
1517;2,33456
1518;2,31549
1519;2,29462
1520;2,27296
1521;2,25186
1522;2,22802
1523;2,20352
1524;2,18842
1525;2,16772
1526;2,14775
1527;2,12604
1528;2,10771
1529;2,08778
1530;2,07143
1531;2,05005
1532;2,02868
1533;2,00993
1534;1,99954
1535;1,98435
1536;1,9646
1537;1,9412
1538;1,92406
1539;1,90885
1540;1,89235
1541;1,87067
1542;1,86209
1543;1,84402
1544;1,83646
1545;1,81391
1546;1,79672
1547;1,78595
1548;1,76805
1549;1,75135
1550;1,74262
1551;1,72576
1552;1,70926
1553;1,69981
1554;1,68583
1555;1,67076
1556;1,65782
1557;1,64679
1558;1,63403
1559;1,61601
1560;1,6042
1561;1,59013
1562;1,57783
1563;1,56886
1564;1,57638
1565;1,5779
1566;1,59426
1567;1,61082
1568;1,62538
1569;1,64391
1570;1,6606
1571;1,68495
1572;1,70298
1573;1,72893
1574;1,74188
1575;1,76835
1576;1,78805
1577;1,81003
1578;1,83394
1579;1,85767
1580;1,87705
1581;1,89459
1582;1,91868
1583;1,94071
1584;1,96012
1585;1,98163
1586;2,0018
1587;2,02637
1588;2,0475
1589;2,05628
1590;2,08095
1591;2,09985
1592;2,11902
1593;2,13803
1594;2,15596
1595;2,16991
1596;2,19128
1597;2,20526
1598;2,22387
1599;2,24077
1600;2,25775
1601;2,27243
1602;2,28823
1603;2,30485
1604;2,32403
1605;2,34078
1606;2,35006
1607;2,36621
1608;2,37772
1609;2,39262
1610;2,41168
1611;2,4282
1612;2,44291
1613;2,45535
1614;2,47209
1615;2,47882
1616;2,49467
1617;2,50934
1618;2,52456
1619;2,5332
1620;2,54706
1621;2,56384
1622;2,57282
1623;2,57837
1624;2,57393
1625;2,56711
1626;2,55861
1627;2,54744
1628;2,52466
1629;2,50875
1630;2,48318
1631;2,46838
1632;2,44631
1633;2,41901
1634;2,3995
1635;2,37568
1636;2,35957
1637;2,33038
1638;2,31702
1639;2,2933
1640;2,26901
1641;2,24497
1642;2,22828
1643;2,20725
1644;2,189
1645;2,16315
1646;2,1498
1647;2,13012
1648;2,10773
1649;2,08579
1650;2,06486
1651;2,04934
1652;2,03061
1653;2,01366
1654;1,99727
1655;1,97634
1656;1,96248
1657;1,9401
1658;1,92717
1659;1,90945
1660;1,89204
1661;1,87761
1662;1,86234
1663;1,84425
1664;1,82767
1665;1,8106
1666;1,80097
1667;1,78596
1668;1,76953
1669;1,7537
1670;1,73631
1671;1,73049
1672;1,71241
1673;1,69925
1674;1,68102
1675;1,67059
1676;1,66088
1677;1,64497
1678;1,62656
1679;1,62102
1680;1,6093
1681;1,59036
1682;1,58172
1683;1,57642
1684;1,58034
1685;1,58223
1686;1,59644
1687;1,61998
1688;1,63181
1689;1,64713
1690;1,66753
1691;1,68623
1692;1,71267
1693;1,73362
1694;1,75756
1695;1,77713
1696;1,79687
1697;1,82026
1698;1,84312
1699;1,86294
1700;1,88426
1701;1,91163
1702;1,92692
1703;1,94838
1704;1,96954
1705;1,99395
1706;2,01271
1707;2,03028
1708;2,05548
1709;2,06828
1710;2,08752
1711;2,11017
1712;2,12675
1713;2,14165
1714;2,16395
1715;2,18062
1716;2,19685
1717;2,21426
1718;2,22674
1719;2,24772
1720;2,26722
1721;2,28255
1722;2,29571
1723;2,31751
1724;2,32902
1725;2,34054
1726;2,35893
1727;2,37684
1728;2,38578
1729;2,40535
1730;2,41968
1731;2,43505
1732;2,45089
1733;2,45907
1734;2,47661
1735;2,4903
1736;2,50501
1737;2,51477
1738;2,53127
1739;2,54521
1740;2,55255
1741;2,56526
1742;2,58102
1743;2,58324
1744;2,58608
1745;2,57658
1746;2,56856
1747;2,55521
1748;2,53619
1749;2,5169
1750;2,49302
1751;2,47627
1752;2,45715
1753;2,433
1754;2,41423
1755;2,38971
1756;2,36277
1757;2,35108
1758;2,32201
1759;2,29863
1760;2,2781
1761;2,25652
1762;2,23735
1763;2,21969
1764;2,19242
1765;2,16825
1766;2,14487
1767;2,13187
1768;2,11166
1769;2,09123
1770;2,07478
1771;2,05517
1772;2,03885
1773;2,01912
1774;2,00341
1775;1,98727
1776;1,96359
1777;1,946
1778;1,93099
1779;1,91461
1780;1,89261
1781;1,87856
1782;1,86491
1783;1,84855
1784;1,83096
1785;1,81696
1786;1,80448
1787;1,78922
1788;1,77604
1789;1,75964
1790;1,74443
1791;1,73363
1792;1,71475
1793;1,69693
1794;1,69122
1795;1,6725
1796;1,65685
1797;1,64868
1798;1,63733
1799;1,61739
1800;1,60676
1801;1,58838
1802;1,58475
1803;1,57748
1804;1,57728
1805;1,58352
1806;1,59303
1807;1,60824
1808;1,62395
1809;1,64176
1810;1,66086
1811;1,68011
1812;1,70616
1813;1,72661
1814;1,7502
1815;1,76962
1816;1,79392
1817;1,81423
1818;1,83752
1819;1,8556
1820;1,88385
1821;1,90355
1822;1,92195
1823;1,94127
1824;1,96064
1825;1,98386
1826;1,99658
1827;2,02472
1828;2,0401
1829;2,06255
1830;2,07891
1831;2,09855
1832;2,11816
1833;2,13654
1834;2,15651
1835;2,17309
1836;2,18572
1837;2,20788
1838;2,22498
1839;2,2461
1840;2,2573
1841;2,27604
1842;2,29642
1843;2,30665
1844;2,32095
1845;2,34237
1846;2,35034
1847;2,36949
1848;2,38425
1849;2,39917
1850;2,41396
1851;2,42829
1852;2,44349
1853;2,45336
1854;2,46901
1855;2,48005
1856;2,49261
1857;2,51012
1858;2,51924
1859;2,53504
1860;2,55314
1861;2,55868
1862;2,56738
1863;2,5773
1864;2,57972
1865;2,56928
1866;2,55344
1867;2,53992
1868;2,53035
1869;2,50919
1870;2,48696
1871;2,46536
1872;2,44402
