Time - Plot 0;Amplitude - Plot 0
0;-0,0895741
1;-0,0862084
2;-0,0904283
3;-0,0896589
4;-0,0906896
5;-0,0810356
6;-0,0854396
7;-0,0784348
8;-0,081312
9;-0,0752393
10;-0,065231
11;-0,0633381
12;-0,0522149
13;-0,0468216
14;-0,0399548
15;-0,0334046
16;-0,0143233
17;-0,00821198
18;0,00340936
19;0,0151314
20;0,0262589
21;0,0429666
22;0,0486134
23;0,0640064
24;0,0776815
25;0,0864294
26;0,099301
27;0,112143
28;0,124296
29;0,141409
30;0,151772
31;0,16145
32;0,173587
33;0,188812
34;0,207266
35;0,218688
36;0,234568
37;0,246363
38;0,260539
39;0,275587
40;0,285138
41;0,299879
42;0,314445
43;0,330032
44;0,335899
45;0,347721
46;0,361371
47;0,374467
48;0,386912
49;0,406385
50;0,414246
51;0,428611
52;0,440473
53;0,452111
54;0,463984
55;0,47456
56;0,486089
57;0,499137
58;0,515275
59;0,520409
60;0,535525
61;0,543646
62;0,562359
63;0,579578
64;0,587718
65;0,597281
66;0,612002
67;0,617909
68;0,627702
69;0,644605
70;0,660053
71;0,670809
72;0,683051
73;0,693189
74;0,702592
75;0,714148
76;0,722788
77;0,736885
78;0,745911
79;0,759234
80;0,767879
81;0,771115
82;0,780868
83;0,788849
84;0,798009
85;0,796657
86;0,799599
87;0,805445
88;0,813039
89;0,810185
90;0,813106
91;0,815135
92;0,81281
93;0,811291
94;0,809366
95;0,81179
96;0,805394
97;0,804478
98;0,804548
99;0,798095
100;0,79825
101;0,790556
102;0,789394
103;0,789944
104;0,787494
105;0,781414
106;0,776627
107;0,774849
108;0,772053
109;0,769188
110;0,766892
111;0,762812
112;0,759625
113;0,757713
114;0,755367
115;0,746263
116;0,742305
117;0,739113
118;0,733905
119;0,736272
120;0,728188
121;0,724635
122;0,723635
123;0,718486
124;0,714181
125;0,710427
126;0,70413
127;0,703886
128;0,703505
129;0,69546
130;0,688168
131;0,688118
132;0,685751
133;0,679682
134;0,675592
135;0,673209
136;0,669067
137;0,659856
138;0,658104
139;0,654723
140;0,651432
141;0,648503
142;0,649423
143;0,645854
144;0,641795
145;0,639636
146;0,632008
147;0,628893
148;0,624875
149;0,620369
150;0,623296
151;0,617487
152;0,618382
153;0,610671
154;0,613057
155;0,608061
156;0,604901
157;0,60316
158;0,605937
159;0,615186
160;0,613009
161;0,621979
162;0,620125
163;0,625741
164;0,628145
165;0,638631
166;0,646976
167;0,650398
168;0,662831
169;0,673371
170;0,68013
171;0,686168
172;0,695265
173;0,705501
174;0,712252
175;0,721316
176;0,732054
177;0,742502
178;0,751261
179;0,763504
180;0,776028
181;0,780927
182;0,797167
183;0,806606
184;0,816558
185;0,829082
186;0,834592
187;0,845588
188;0,862137
189;0,869977
190;0,883012
191;0,895194
192;0,904812
193;0,908421
194;0,923022
195;0,933865
196;0,944976
197;0,951008
198;0,962386
199;0,97221
200;0,987367
201;0,998221
202;1,00899
203;1,01613
204;1,02682
205;1,03709
206;1,04375
207;1,05433
208;1,06494
209;1,08099
210;1,09129
211;1,09652
212;1,10538
213;1,11732
214;1,13061
215;1,13433
216;1,14765
217;1,15837
218;1,16775
