Time - Plot 0;Amplitude - Plot 0
0;-1,55E-06
1;-1,52E-06
2;-1,54E-06
3;-1,56E-06
4;-1,69E-06
5;-1,96E-06
6;-1,80E-06
7;-1,64E-06
8;-1,62E-06
9;-1,66E-06
10;-1,56E-06
11;-1,68E-06
12;-1,64E-06
13;-1,74E-06
14;-1,68E-06
15;-1,65E-06
16;-1,47E-06
17;-1,53E-06
18;-1,40E-06
19;-1,30E-06
20;-1,44E-06
21;-1,15E-06
22;-1,10E-06
23;-9,25E-07
24;-9,04E-07
25;-8,60E-07
26;-5,97E-07
27;-5,74E-07
28;-3,47E-07
29;-3,65E-07
30;-2,15E-07
31;2,23E-07
32;7,54E-08
33;3,90E-07
34;6,47E-07
35;6,58E-07
36;6,99E-07
37;8,59E-07
38;1,21E-06
39;1,31E-06
40;1,29E-06
41;1,67E-06
42;1,75E-06
43;1,91E-06
44;2,16E-06
45;2,19E-06
46;2,46E-06
47;2,61E-06
48;3,04E-06
49;3,15E-06
50;3,27E-06
51;3,64E-06
52;3,96E-06
53;4,08E-06
54;4,29E-06
55;4,63E-06
56;5,14E-06
57;5,28E-06
58;5,44E-06
59;5,56E-06
60;6,02E-06
61;6,08E-06
62;6,29E-06
63;6,66E-06
64;6,80E-06
65;7,20E-06
66;7,51E-06
67;7,59E-06
68;7,83E-06
69;8,10E-06
70;8,28E-06
71;8,42E-06
72;8,59E-06
73;8,72E-06
74;9,14E-06
75;9,44E-06
76;9,67E-06
77;9,88E-06
78;1,02E-05
79;1,03E-05
80;1,07E-05
81;1,08E-05
82;1,12E-05
83;1,14E-05
84;1,15E-05
85;1,21E-05
86;1,20E-05
87;1,24E-05
88;1,29E-05
89;1,30E-05
90;1,32E-05
91;1,33E-05
92;1,36E-05
93;1,38E-05
94;1,41E-05
95;1,44E-05
96;1,45E-05
97;1,46E-05
98;1,48E-05
99;1,49E-05
100;1,49E-05
101;1,52E-05
102;1,54E-05
103;1,56E-05
104;1,57E-05
105;1,57E-05
106;1,61E-05
107;1,61E-05
108;1,63E-05
109;1,64E-05
110;1,65E-05
111;1,66E-05
112;1,69E-05
113;1,69E-05
114;1,69E-05
115;1,70E-05
116;1,70E-05
117;1,71E-05
118;1,73E-05
119;1,75E-05
120;1,74E-05
121;1,76E-05
122;1,75E-05
123;1,73E-05
124;1,76E-05
125;1,75E-05
126;1,77E-05
127;1,76E-05
128;1,79E-05
129;1,78E-05
130;1,77E-05
131;1,78E-05
132;1,77E-05
133;1,78E-05
134;1,79E-05
135;1,78E-05
136;1,77E-05
137;1,78E-05
138;1,78E-05
139;1,77E-05
140;1,77E-05
141;1,79E-05
142;1,78E-05
143;1,78E-05
144;1,78E-05
145;1,79E-05
146;1,79E-05
147;1,78E-05
148;1,79E-05
149;1,78E-05
150;1,79E-05
151;1,78E-05
152;1,76E-05
153;1,77E-05
154;1,77E-05
155;1,76E-05
156;1,73E-05
157;1,74E-05
158;1,76E-05
159;1,74E-05
160;1,73E-05
161;1,73E-05
162;1,74E-05
163;1,73E-05
164;1,73E-05
165;1,73E-05
166;1,72E-05
167;1,72E-05
168;1,73E-05
169;1,72E-05
170;1,73E-05
171;1,75E-05
172;1,73E-05
173;1,74E-05
174;1,76E-05
175;1,76E-05
176;1,78E-05
177;1,78E-05
178;1,79E-05
179;1,77E-05
180;1,81E-05
181;1,81E-05
182;1,83E-05
183;1,82E-05
184;1,84E-05
185;1,86E-05
186;1,88E-05
187;1,89E-05
188;1,91E-05
189;1,90E-05
190;1,90E-05
191;1,92E-05
192;1,95E-05
193;1,95E-05
194;1,97E-05
195;1,99E-05
196;2,02E-05
197;2,01E-05
198;2,03E-05
199;2,05E-05
200;2,08E-05
201;2,10E-05
202;2,10E-05
203;2,12E-05
204;2,15E-05
205;2,18E-05
206;2,19E-05
207;2,20E-05
208;2,23E-05
209;2,26E-05
210;2,28E-05
211;2,31E-05
212;2,33E-05
213;2,35E-05
214;2,35E-05
215;2,36E-05
216;2,38E-05
217;2,40E-05
218;2,40E-05
219;2,45E-05
220;2,49E-05
221;2,50E-05
222;2,51E-05
223;2,53E-05
224;2,57E-05
225;2,59E-05
226;2,60E-05
227;2,63E-05
228;2,66E-05
229;2,68E-05
230;2,70E-05
231;2,71E-05
232;2,75E-05
233;2,77E-05
234;2,80E-05
235;2,81E-05
236;2,83E-05
237;2,84E-05
238;2,87E-05
239;2,88E-05
240;2,91E-05
241;2,95E-05
242;2,97E-05
243;2,98E-05
244;2,99E-05
245;3,00E-05
246;3,02E-05
247;3,05E-05
248;3,05E-05
249;3,05E-05
250;3,07E-05
251;3,08E-05
252;3,10E-05
253;3,11E-05
254;3,12E-05
255;3,13E-05
256;3,12E-05
257;3,13E-05
258;3,16E-05
259;3,15E-05
260;3,16E-05
261;3,19E-05
262;3,20E-05
263;3,15E-05
264;3,19E-05
265;3,18E-05
266;3,20E-05
267;3,19E-05
268;3,19E-05
269;3,19E-05
270;3,18E-05
271;3,21E-05
272;3,19E-05
273;3,21E-05
274;3,19E-05
275;3,19E-05
276;3,20E-05
277;3,19E-05
278;3,21E-05
279;3,21E-05
280;3,19E-05
281;3,18E-05
282;3,20E-05
283;3,20E-05
284;3,19E-05
285;3,20E-05
286;3,19E-05
287;3,17E-05
288;3,18E-05
289;3,20E-05
290;3,18E-05
291;3,16E-05
292;3,16E-05
293;3,15E-05
294;3,16E-05
295;3,16E-05
296;3,16E-05
297;3,14E-05
298;3,15E-05
299;3,14E-05
300;3,13E-05
301;3,13E-05
302;3,12E-05
303;3,13E-05
304;3,11E-05
305;3,11E-05
306;3,10E-05
307;3,11E-05
308;3,10E-05
309;3,09E-05
310;3,09E-05
311;3,07E-05
312;3,07E-05
313;3,07E-05
314;3,05E-05
315;3,04E-05
316;3,05E-05
317;3,04E-05
318;3,05E-05
319;3,05E-05
320;3,05E-05
321;3,06E-05
322;3,04E-05
323;3,06E-05
324;3,05E-05
325;3,05E-05
326;3,08E-05
327;3,07E-05
328;3,06E-05
329;3,08E-05
330;3,07E-05
331;3,07E-05
332;3,09E-05
333;3,09E-05
334;3,10E-05
335;3,11E-05
336;3,13E-05
337;3,14E-05
338;3,15E-05
339;3,17E-05
340;3,17E-05
341;3,18E-05
342;3,19E-05
343;3,19E-05
344;3,21E-05
345;3,22E-05
346;3,23E-05
347;3,27E-05
348;3,27E-05
349;3,29E-05
350;3,31E-05
351;3,31E-05
352;3,33E-05
353;3,33E-05
354;3,36E-05
355;3,38E-05
356;3,38E-05
357;3,40E-05
358;3,41E-05
359;3,44E-05
360;3,47E-05
361;3,48E-05
362;3,49E-05
363;3,51E-05
364;3,53E-05
365;3,56E-05
366;3,56E-05
367;3,58E-05
