Time - Plot 0;Amplitude - Plot 0
0;-0,0388974
1;-0,0382087
2;-0,0388754
3;-0,039218
4;-0,0426403
5;-0,0492288
6;-0,045418
7;-0,0413921
8;-0,0407168
9;-0,0417532
10;-0,039233
11;-0,0422364
12;-0,0413128
13;-0,0437416
14;-0,0423278
15;-0,0414482
16;-0,0371168
17;-0,0384211
18;-0,0353223
19;-0,032753
20;-0,0361648
21;-0,0290449
22;-0,0276573
23;-0,0232844
24;-0,0227538
25;-0,0216578
26;-0,0150266
27;-0,014441
28;-0,0087329
29;-0,00917786
30;-0,00541454
31;0,00560223
32;0,00189166
33;0,00979075
34;0,0162232
35;0,0164999
36;0,0175261
37;0,0215573
38;0,0302866
39;0,0327726
40;0,0322976
41;0,0417851
42;0,0438762
43;0,0480123
44;0,0540706
45;0,0549815
46;0,0616417
47;0,0654342
48;0,0763182
49;0,0791006
50;0,0819222
51;0,0913787
52;0,099274
53;0,10224
54;0,107524
55;0,116036
56;0,128974
57;0,132426
58;0,136557
59;0,139543
60;0,1509
61;0,152582
62;0,157875
63;0,166997
64;0,170499
65;0,180693
66;0,188473
67;0,190372
68;0,19645
69;0,203246
70;0,20759
71;0,21128
72;0,215374
73;0,218731
74;0,229364
75;0,236881
76;0,242515
77;0,247937
78;0,254841
79;0,258902
80;0,268822
81;0,270253
82;0,280129
83;0,286357
84;0,287838
85;0,304344
86;0,301292
87;0,311733
88;0,322713
89;0,325834
90;0,329868
91;0,333938
92;0,34077
93;0,347132
94;0,352624
95;0,360006
96;0,363319
97;0,365965
98;0,371688
99;0,374743
100;0,374721
101;0,382136
102;0,385362
103;0,391521
104;0,392782
105;0,39353
106;0,403842
107;0,404188
108;0,4094
109;0,412229
110;0,41413
111;0,41736
112;0,423386
113;0,423502
114;0,424356
115;0,42619
116;0,427539
117;0,429774
118;0,433994
119;0,438193
120;0,436595
121;0,440474
122;0,438335
123;0,434966
124;0,440436
125;0,440009
126;0,443464
127;0,442631
128;0,448284
129;0,445993
130;0,443893
131;0,447461
132;0,444122
133;0,446052
134;0,448716
135;0,445424
136;0,443816
137;0,447123
138;0,447331
139;0,444428
140;0,444221
141;0,449102
142;0,446348
143;0,445599
144;0,447018
145;0,447816
146;0,44805
147;0,445328
148;0,447774
149;0,447008
150;0,448545
151;0,446764
152;0,442291
153;0,443117
154;0,444093
155;0,440796
156;0,434795
157;0,436119
158;0,440583
159;0,436835
160;0,434645
161;0,433799
162;0,435854
163;0,433905
164;0,432872
165;0,435211
166;0,43044
167;0,432604
168;0,432951
169;0,431693
170;0,435126
171;0,438398
172;0,434037
173;0,435566
174;0,442026
175;0,441953
176;0,44544
177;0,446167
178;0,449072
179;0,444224
180;0,454082
181;0,455248
182;0,458578
183;0,455474
184;0,461486
185;0,467212
186;0,470434
187;0,473103
188;0,478316
189;0,476371
190;0,477082
191;0,481785
192;0,488035
193;0,489883
194;0,494375
195;0,498325
196;0,507581
197;0,504861
198;0,508873
199;0,51337
200;0,521777
201;0,527202
202;0,527089
203;0,531577
204;0,540412
205;0,547421
206;0,548938
207;0,552773
208;0,558227
209;0,566006
210;0,572586
211;0,579737
212;0,583977
213;0,589512
214;0,589239
215;0,592002
216;0,597518
217;0,601664
218;0,601266
219;0,614557
220;0,623985
221;0,627579
222;0,630421
223;0,634736
224;0,643775
225;0,648549
226;0,653251
227;0,65911
228;0,666941
229;0,673147
230;0,676947
231;0,680116
232;0,690477
233;0,694923
234;0,702717
235;0,704982
236;0,709053
237;0,711823
238;0,719496
239;0,722685
240;0,729873
241;0,739738
242;0,743879
243;0,747855
244;0,750734
245;0,753177
246;0,756374
247;0,764947
248;0,763916
249;0,765796
250;0,769853
251;0,773324
252;0,778578
253;0,780289
254;0,783707
255;0,785116
256;0,782524
257;0,78434
258;0,792417
259;0,791019
260;0,792947
261;0,799866
262;0,802128
263;0,790802
264;0,800081
265;0,798492
266;0,803238
267;0,799966
268;0,799356
269;0,800134
270;0,798834
271;0,804411
272;0,800933
273;0,804251
274;0,801365
275;0,799897
276;0,803063
277;0,801402
278;0,804136
279;0,805213
280;0,80129
281;0,79884
282;0,802576
283;0,803586
284;0,800247
285;0,802403
286;0,799997
287;0,795008
288;0,797613
289;0,802366
290;0,796583
291;0,791722
292;0,793068
293;0,791176
294;0,793914
295;0,792245
296;0,791599
297;0,788224
298;0,790628
299;0,786987
300;0,784656
301;0,784322
302;0,782569
303;0,785522
304;0,780941
305;0,779525
306;0,777014
307;0,780314
308;0,777243
309;0,77481
310;0,775583
311;0,770851
312;0,76975
313;0,769668
314;0,764351
315;0,762567
316;0,765673
317;0,763684
318;0,764305
319;0,765799
320;0,765584
321;0,768321
322;0,76342
323;0,766861
324;0,765872
325;0,764602
326;0,771488
327;0,769426
328;0,76867
329;0,773154
330;0,770336
331;0,770182
332;0,774801
333;0,776368
334;0,776638
335;0,779927
336;0,783949
337;0,788888
338;0,789472
339;0,795766
340;0,794116
341;0,797126
342;0,80047
343;0,801354
344;0,804154
345;0,808552
346;0,80937
347;0,819871
348;0,821078
349;0,824532
350;0,830722
351;0,830788
352;0,834584
353;0,836521
354;0,843318
355;0,848866
356;0,848814
357;0,853792
358;0,856229
359;0,864077
360;0,869945
361;0,872197
362;0,874362
363;0,879547
364;0,884401
365;0,891916
366;0,893782
367;0,89782
368;0,89844
369;0,910766
370;0,909124
371;0,917927
372;0,915608
373;0,924146
374;0,931373
375;0,933703
376;0,940766
377;0,941759
378;0,945264
379;0,947282
380;0,961886
381;0,959493
382;0,962286
383;0,972615
384;0,974229
385;0,980321
386;0,987378
387;0,992845
388;0,995361
389;1,00228
390;1,00118
391;1,00818
392;1,01112
393;1,01733
394;1,01707
395;1,02836
396;1,0285
397;1,03329
398;1,03569
399;1,04037
400;1,04204
401;1,04555
402;1,04388
403;1,0523
404;1,0546
