Time - Plot 0;Amplitude - Plot 0
4142;-0,000935742
4143;-0,000935096
4144;-0,000935263
4145;-0,000935305
4146;-0,000934826
4147;-0,000934596
4148;-0,000934524
4149;-0,00093393
4150;-0,00093394
4151;-0,000933732
4152;-0,000933232
4153;-0,000933159
4154;-0,000932961
4155;-0,000932649
4156;-0,000932419
4157;-0,00093218
4158;-0,00093168
4159;-0,000931315
4160;-0,000931503
4161;-0,000931357
4162;-0,000931201
4163;-0,000930815
4164;-0,000930596
4165;-0,000930555
4166;-0,000930242
4167;-0,000929919
4168;-0,000929721
4169;-0,000929471
4170;-0,000929065
4171;-0,000928899
4172;-0,000929013
4173;-0,00092869
4174;-0,000928201
4175;-0,000928076
4176;-0,000927815
4177;-0,000927482
4178;-0,000927336
4179;-0,000927117
4180;-0,000926878
4181;-0,000926628
4182;-0,000926284
4183;-0,000925867
4184;-0,00092593
4185;-0,000925649
4186;-0,000925836
4187;-0,000925419
4188;-0,000925253
4189;-0,000924649
4190;-0,000924753
4191;-0,000924461
4192;-0,00092418
4193;-0,000923794
4194;-0,000923638
4195;-0,000923399
4196;-0,000923107
4197;-0,000923076
4198;-0,000922774
4199;-0,000922461
4200;-0,00092219
4201;-0,000921909
4202;-0,000921867
4203;-0,000921482
4204;-0,000921076
4205;-0,000921055
4206;-0,000921211
4207;-0,000920607
4208;-0,000920305
4209;-0,000920253
4210;-0,000919742
4211;-0,000919711
4212;-0,000919763
4213;-0,000919076
4214;-0,000919201
4215;-0,000919076
4216;-0,00091867
4217;-0,000918555
4218;-0,000918128
4219;-0,000917961
4220;-0,000917722
4221;-0,000917638
4222;-0,000917472
4223;-0,000917284
4224;-0,000917211
4225;-0,000916815
4226;-0,000916722
4227;-0,000916461
4228;-0,000916357
4229;-0,000916274
4230;-0,00091567
4231;-0,000915649
4232;-0,000915253
4233;-0,000915097
4234;-0,000915138
4235;-0,000914617
4236;-0,000914607
4237;-0,000914472
4238;-0,000913992
4239;-0,00091392
4240;-0,000913565
4241;-0,000913263
4242;-0,000913045
4243;-0,000912951
4244;-0,000912857
4245;-0,000912586
4246;-0,000912315
4247;-0,000912045
4248;-0,00091192
4249;-0,000911638
4250;-0,000911461
4251;-0,000911482
4252;-0,000910982
4253;-0,000910899
4254;-0,000910524
4255;-0,00091043
4256;-0,000910211
4257;-0,000910045
4258;-0,000909774
4259;-0,000909732
4260;-0,000909222
4261;-0,000909357
4262;-0,000909086
4263;-0,000908774
4264;-0,000908253
4265;-0,000908274
4266;-0,000908055
4267;-0,000907763
4268;-0,000907368
4269;-0,000907097
4270;-0,000907232
4271;-0,000907222
4272;-0,00090669
4273;-0,000906784
4274;-0,000906274
4275;-0,000906097
4276;-0,00090594
4277;-0,00090592
4278;-0,000905607
4279;-0,000905326
4280;-0,000905232
4281;-0,000905118
4282;-0,000904878
4283;-0,000904586
4284;-0,000904722
4285;-0,000904482
4286;-0,000904076
4287;-0,000904013
4288;-0,000903868
4289;-0,000903722
4290;-0,000903274
4291;-0,000903128
4292;-0,00090318
4293;-0,000902993
4294;-0,00090267
4295;-0,000902409
4296;-0,000902243
4297;-0,000901972
4298;-0,000901878
4299;-0,000901711
4300;-0,000901555
4301;-0,000901128
4302;-0,000900899
4303;-0,00090093
4304;-0,000900722
4305;-0,000900357
4306;-0,000900534
4307;-0,000899961
4308;-0,000899461
4309;-0,000899493
4310;-0,000899357
4311;-0,000899378
4312;-0,000898805
4313;-0,000898795
4314;-0,000898534
4315;-0,00089842
4316;-0,000898191
4317;-0,000897847
4318;-0,000897743
4319;-0,000897409
4320;-0,000897243
4321;-0,000897138
4322;-0,000896826
4323;-0,00089668
4324;-0,000896441
4325;-0,000896211
4326;-0,000896118
4327;-0,000895691
4328;-0,000895524
4329;-0,000895472
4330;-0,000895232
4331;-0,00089493
4332;-0,00089467
4333;-0,000894576
4334;-0,000894493
4335;-0,000894274
4336;-0,000893961
4337;-0,000893868
4338;-0,000893305
4339;-0,000893284
4340;-0,000892982
4341;-0,000892878
4342;-0,000892638
4343;-0,000892534
4344;-0,000892253
4345;-0,000892003
4346;-0,000891659
4347;-0,000891732
4348;-0,000891691
4349;-0,000891326
4350;-0,000891013
4351;-0,000890868
4352;-0,000890534
4353;-0,000890461
4354;-0,00089017
4355;-0,000889982
4356;-0,000889951
4357;-0,000889409
4358;-0,000889305
4359;-0,000889274
4360;-0,00088918
4361;-0,000889013
4362;-0,000889159
4363;-0,000888816
4364;-0,000888149
4365;-0,000888055
4366;-0,000887764
4367;-0,000887784
4368;-0,000887847
4369;-0,000887295
4370;-0,000886909
4371;-0,000887034
4372;-0,000886514
4373;-0,000886368
4374;-0,000885972
4375;-0,000885982
4376;-0,000885826
4377;-0,000885711
4378;-0,000885389
4379;-0,000885243
4380;-0,000885076
4381;-0,000884764
4382;-0,000884555
4383;-0,000884409
4384;-0,000884055
4385;-0,000884222
4386;-0,000883607
4387;-0,000883868
4388;-0,000883472
4389;-0,000883003
4390;-0,000882868
4391;-0,000882753
4392;-0,000882566
4393;-0,000882336
4394;-0,000882191
4395;-0,000882034
4396;-0,000881764
4397;-0,000881066
4398;-0,000881441
4399;-0,000881201
4400;-0,000881045
4401;-0,00088068
4402;-0,000880618
4403;-0,000880555
4404;-0,000879941
4405;-0,000880076
4406;-0,000879993
4407;-0,000879774
4408;-0,000879389
4409;-0,000879201
4410;-0,000879045
4411;-0,000878878
4412;-0,000878503
4413;-0,000878274
4414;-0,000878295
4415;-0,000877816
